,PC1_loading,PC2_loading,abs_PC1,abs_PC2
ratio_graze,0.5801032296405108,-0.3096712619638995,0.5801032296405108,0.3096712619638995
ratio_eat,-0.5375680649231263,0.06606626502575691,0.5375680649231263,0.06606626502575691
ratio_walk,0.44731755507025395,-0.2547703435569586,0.44731755507025395,0.2547703435569586
ratio_ruminate,-0.3803072843578283,-0.5266370812811192,0.3803072843578283,0.5266370812811192
ratio_rest,0.1725520006427005,0.746648789460484,0.1725520006427005,0.746648789460484
