,PC1_loading,PC2_loading,abs_PC1,abs_PC2
ratio_rest,0.6439424281465643,-0.2271665207658787,0.6439424281465643,0.2271665207658787
ratio_ruminate,-0.5722745707123702,0.36252009243019934,0.5722745707123702,0.36252009243019934
ratio_eat,-0.4647262099408802,-0.553418059372097,0.4647262099408802,0.553418059372097
ratio_graze,0.18644265089838932,0.6510961849347671,0.18644265089838932,0.6510961849347671
ratio_walk,0.08431282624041143,-0.2945789604702593,0.08431282624041143,0.2945789604702593
