,PC1_loading,PC2_loading,abs_PC1
ratio_graze,0.58010322964051,-0.3096712619638994,0.58010322964051
ratio_eat,-0.5375680649231265,0.06606626502575769,0.5375680649231265
ratio_walk,0.44731755507025345,-0.2547703435569586,0.44731755507025345
ratio_ruminate,-0.38030728435782823,-0.5266370812811185,0.38030728435782823
ratio_rest,0.1725520006427016,0.746648789460484,0.1725520006427016
